# X1 X2 X3 
8.767640121480399173e+00 2.152066324403075726e+01 2.000562152979933117e+01
7.467104594587197219e+00 9.554961347509861369e+00 9.033205207231389977e+00
-9.462661375437440014e-01 -1.774839219882046137e+01 -4.231540912780607044e+01
-1.161784961086473666e+00 -6.328811114898128309e+00 -2.288258033716274298e+01
-1.490191076496954103e+01 -1.312309498248291995e+01 -2.488332266861419839e+01
3.520648150323271608e+00 2.418396146562723814e+01 3.041191762515075681e+01
-1.333788608191925351e-01 -8.087770572830079274e+00 -8.159480487864374965e+00
-1.327132541939403665e-01 -9.316972370264869241e+00 -1.847191676169028796e+00
-1.522285629069677171e+01 -8.326421430147517455e+00 -2.704132720522313349e+01
-1.366159709871531902e+01 -1.709443072549937170e+01 -2.899069271268691494e+01
6.606351495498161697e+00 1.045707853032249446e+01 3.045564894311588944e+00
2.184201791305882434e+00 2.838966245498307561e+00 3.572672834148882259e+00
-7.318428367377515231e-01 -3.422729057433147482e+00 9.661680630391053626e+00
3.785236232970103476e+00 2.146488987241277790e+00 -4.042996281147370752e-01
-1.419468715785982549e-01 3.963401962389605071e+00 3.479468923875506547e+00
2.179229235319062852e+01 2.683286803759594363e+01 3.553215063314259226e+01
7.997443731790215615e+00 5.989340728196490105e+00 2.495500185730988818e+01
-2.296311020068596775e+01 -1.451948310894142047e+01 -4.124435549585396643e+01
4.219015623247473812e+00 1.581183852759102670e+01 2.057116366155290876e+01
2.800797694934820115e+00 -1.354963192419375240e+00 -2.388424306127518548e+00
-8.898669270899745243e+00 -4.218030605284255330e-01 -5.293024725591714663e+00
2.986656188401293210e+00 1.125020247670846452e+01 1.226264833304706947e+01
3.392443358793543862e+00 -1.853601880064355356e+01 -2.597503912948471338e+01
7.421663325339721951e+00 2.943291032870267898e+01 4.821924750354178713e+01
1.448750691458304729e+01 2.063537200694807083e+01 2.871559896645656806e+01
1.756803812540995935e+00 2.268964738924351465e+00 -9.533241924967434500e+00
4.060525782001766615e+00 1.400585823960905252e+01 2.215735871875962815e+01
-1.592427941845197026e+01 -2.668890703929588426e+01 -2.920627753220201583e+01
-2.255917879251288394e+00 4.823093288479642027e+00 -4.642290219249167293e+00
1.092385126438517773e+01 1.509654320864300381e+01 1.960816068654596123e+01
2.178071009496617805e+01 2.192228303990657423e+01 4.125131187666406873e+01
-5.491922764226641052e-01 -8.112883017988226086e+00 -1.943003178492406136e+01
6.663495755120223407e+00 1.267919419697999217e+01 2.450352511919985332e+01
8.554014335009222592e+00 9.898555971578971935e+00 3.007304767630698450e+01
8.540103167901106573e+00 -1.910685559792252519e+00 1.097254249396690717e+01
1.796858808502072336e+01 1.997770577385785629e+01 3.153964318659799204e+01
-9.311193273855343511e-02 -2.384456600804102377e-01 1.017643286865546415e+01
-3.344329407631616125e+00 2.822910760182223644e+00 -7.136933618253060718e-02
-1.561429258121843944e+01 -1.638601086970925280e+01 -2.689993916707359034e+01
1.172840164748074443e+01 1.191416919736596292e+01 2.525852370857334606e+01
-1.029670422147644615e+01 -1.670554957157148834e+01 -1.574789258725944308e+01
-7.669308474737449366e+00 -5.288258640355325113e+00 -3.275198498436996886e+01
1.330033261354010010e+00 -7.852449773019464452e+00 -3.684168641398271937e+00
-6.123871745250891507e+00 -3.193024004770081703e+01 -3.261956889300842022e+01
-1.098074293990991990e+01 -2.155132525464879834e+01 -3.542351974834588901e+01
4.310306969101537433e+00 3.885975991716949629e+00 1.375393350709117257e+01
-9.187652881206446409e+00 -6.713729365518064540e+00 -1.144874711469067385e+01
1.713174747171798629e+00 -1.518217574590979169e+00 5.374640378359845094e+00
-5.881631226226680553e+00 4.751667342159908713e-01 6.224410836673166969e+00
-2.910355732620889313e+00 -7.863599458746603155e+00 -4.904401431883509410e+00
-2.629701671121637219e+00 -4.828268396736048018e+00 8.783643912094962758e-02
-4.969866620819806791e+00 -1.084480609343787449e+01 -1.974846518839710185e+00
7.129038779051974917e-01 -2.171691448668607194e+00 -2.428266794330006029e+00
2.048533026622969544e+01 1.852978217472628586e+01 3.891602013970074125e+01
-2.883337125434481507e+00 -1.559130781187673698e+01 -2.128365388647673484e+01
-3.858969523628607234e+00 -1.448399874469144777e+01 -2.220032662379787070e+01
-1.372940828074512076e+01 -1.390707283988514398e+01 -3.695891249501839582e+01
8.915318514593026933e+00 1.577309221886944712e+01 1.094018904240515333e+01
2.496497086962705669e+00 9.317803284696219990e+00 1.085233538987218438e+01
1.896433827524615623e+01 1.413959912851158407e+01 4.277267276999396017e+01
-1.222582291098738239e+01 -2.211297252715171879e+01 -2.225340348963347736e+01
1.636419800655174173e-01 4.646719619020235115e+00 8.518593865616788108e+00
-1.302380229140683854e+00 -1.361229626686608896e+01 -1.036487099789807687e+01
-1.021539295920027790e+01 -1.411288900869008600e+00 -1.087196338595019540e+01
2.027191053463536718e+01 3.312775812547096166e+01 6.108109698140228971e+01
1.178002515922247895e+01 2.296256977566759616e-01 2.130585735335106534e+01
9.639878361645932259e+00 2.376426703441727639e+01 4.746890635183583385e+01
-1.407162431147846249e+01 -6.481319586743192751e+00 -2.206745129879933032e+01
-5.956769681575819320e+00 -1.073713267287766548e+01 -1.531791364645674847e+01
-1.133817973405401069e+01 1.896805530001442364e+00 -1.455018051822447767e+01
-2.778525265845330328e+00 -9.358023511617522772e+00 -7.344432344309381300e+00
-2.613501073065811031e+00 -5.151118369479691594e+00 -1.302003402141429689e+01
-9.789533283051918833e-01 -1.398303655188773975e+00 -1.239325375486099112e+01
-1.905275150300687059e+00 2.432332671105134736e+00 -5.328607802972456398e+00
6.394314369161003597e+00 -1.279074538584932874e+01 5.483744276257494832e+00
5.375090285323309569e-01 1.271688868037840159e+01 2.718618373109915609e+01
2.488146570593415419e+01 1.772594391708885553e+01 4.470267882259393133e+01
5.355984841686046494e+00 3.699567763301615742e+00 1.216353503522099189e+01
-1.256550611974011744e+01 -1.120329423854242101e+01 -1.169757715276984023e+01
2.949205254253181252e+01 2.507641823076372134e+01 5.115588143938938970e+01
-1.361193854070879006e+01 -1.050938153455992818e+01 -3.629190312053629697e+01
-6.623581478360639707e+00 -1.757330650626178681e+01 -2.857718146897947520e+01
-1.410948111409906058e+00 -2.035638303154978246e+01 -1.494239101543720238e+01
-6.471942453084316149e+00 -1.181744768381616240e+00 -1.234985921672964082e+01
-6.125996881338030775e+00 -6.015493465912704174e+00 -1.576969688342640019e+01
-7.921234199873223858e+00 -7.645192501716111089e+00 -2.544989109539707073e+01
1.545856794256104294e+01 1.752315805651558733e+01 2.146482415161952773e+01
3.839879128599465119e+00 8.426907861860886584e+00 2.023821564288320474e+01
-1.545746455598726143e+00 -5.458762100286327801e+00 -3.306483769968824049e+01
-7.844210687533844428e+00 8.646053263527315735e-01 2.208006847518969806e+00
4.325125597658467491e+00 7.902688776137489768e+00 8.316230108641248009e+00
-7.619944498970735225e+00 -1.296718587151289626e+01 -7.016354613308285693e+00
3.687080415961467850e+00 4.108863075417642285e+00 -9.536401831085594694e-02
-1.797370795064183824e+01 -1.618050221987192927e+01 -3.329465812252055201e+01
-1.586223315527621480e+01 -9.795716675006547192e+00 -1.680129380751146684e+01
4.748669117599713663e-01 1.336940396181876212e+00 1.922562985287476822e+00
-8.966184582962666738e+00 3.614673492850554837e+00 -1.594311170326042237e+01
-3.487749490424080778e-01 4.242351455176682329e+00 4.189347173915036748e-02
1.623710756248708087e+00 -7.091564693671144504e+00 -6.066325702755785976e+00
-8.826866047296995088e-01 4.799745886524144911e-01 -1.170703589508351428e+01
-1.292322845690719468e+01 -7.240433807244818887e+00 -8.776077223302078067e+00
4.448503923029727414e-01 -9.510661481169801590e+00 -1.179371359670971486e+01
4.451522309863973348e+00 2.895503483783070919e+01 3.892413139458005134e+01
-9.098745648247327011e+00 -1.010199945671163668e+01 -1.995961310098053332e+01
-2.332004188647374576e+00 -4.479913505308575239e+00 -4.788030179368613304e+00
-1.853120962942767846e+01 -1.605742092919781783e+01 -2.093640024806214228e+01
4.552904619813573639e+00 4.083680056807540204e+00 -2.193249904597657007e+00
9.148056256131577024e-01 -6.425434356783463308e+00 -1.365683715505549678e+00
-1.275253420648120084e+00 -1.933162846921126032e+01 -2.232462023260543305e+01
-7.945986912745151898e+00 -3.644934872758807565e+00 -6.286025373601013655e+00
7.732848454858443965e+00 -4.841111551019557702e+00 -1.205367811648076071e+01
-1.955546393859972909e+01 -2.022782866846425520e+01 -3.545618475743836484e+01
1.097121604846704290e+00 -3.879720042536366709e+00 -1.224680358763961330e+01
-2.273024387401376245e+00 3.183955664017038778e+00 -6.350231905885047823e+00
4.047552368151165147e+00 2.523282929364349059e+00 1.469911441169307409e+01
-1.307092721531444512e+00 5.975689997111746976e+00 1.087490159861050820e+01
-2.461778107782342850e+00 -1.059969456928398301e+01 -1.117557367844966976e+01
-1.764418125099147616e+01 -9.208136326201964650e+00 -1.271730709641169277e+01
-5.410746682372942207e-01 3.092571232276864812e+00 -3.099260273809297583e+00
6.239831413060664467e+00 -1.551658774579316358e+01 -1.363344608865887508e+01
-3.747384223184791363e+00 -1.064844000587029349e+01 -2.029176215469745159e+01
1.295058136299807749e+01 3.246621087035082454e+00 7.867561548882537892e+00
-3.992678323166139798e+00 -6.495620827576704670e+00 -1.384651063620016131e+01
-2.316390937284066531e+00 -1.105649826947893377e+00 -5.101994239167363610e+00
-1.723521018496098378e+01 -1.388822875350115993e+01 -2.309909405580295427e+01
-1.790246391287810468e+01 -4.614035797720385190e+00 -1.412962235140411416e+01
1.950937879861472046e+00 -5.916885307128916693e+00 -1.067792300957766294e+01
-3.873813588699686505e+00 -4.683440774759950465e-01 -5.824899919908220980e+00
6.130363684001023827e+00 1.182248138342661292e+01 2.442508360455187599e+01
-1.285544478195056683e+01 -1.772290221342216299e+01 -3.665608062854693117e+01
-2.487819353432756841e+01 -3.230512389600836087e+01 -5.013396055376445304e+01
6.462636751956053693e+00 1.838687862004317708e+01 2.414674816012458081e+01
-1.243495686410230938e+01 -8.355495750338429062e+00 -1.751134396316393094e+01
-2.486905475774573659e+00 -1.149120647150109065e+01 -2.453949066550204705e+01
-7.408964771735800703e+00 3.872760594670265455e+00 1.168351850867774822e+00
4.361535939042874510e+00 -6.999053915040605034e-01 -2.083564421346788542e+00
-1.162704127643461405e+01 1.177596781590531094e+01 9.547245204167289501e+00
1.126869294609322170e+00 -1.366870904206601445e+01 -1.339386989312475329e+01
1.004981761077226743e+01 2.318245473196949291e-01 9.752698530175599956e+00
-2.470728252428273930e-01 -7.789805069450286279e-01 8.514361362916201159e+00
1.741869594643141284e+01 1.305816424425981026e+01 2.610976345929118025e+01
1.027358233525035303e+01 2.326827552873520233e+01 3.771657837049251327e+01
5.230244710169079880e+00 6.984505066156042830e+00 1.190673847068045887e+01
1.005214321722536042e+01 1.780507240193741580e+01 3.037562020365818682e+01
-6.092386812190121681e+00 -2.338433527521037192e+01 -1.933903540531455079e+01
-1.723282348533957276e+01 -7.623498098261372036e+00 -3.758238706008445007e+01
-1.259322321594962268e+01 -2.331742418446357945e+01 -3.474772032630481533e+01
-1.028756779703880042e+01 -2.363300970806143653e+01 -4.568091786296852774e+01
-6.778586758705976933e+00 -3.829049549394835772e+00 -1.584226072540807095e+01
1.647049697339424412e+00 -7.489143676978242681e+00 1.403891424607847682e+01
-1.619200093020167541e+00 2.554700194286682269e+00 -7.488823055423269537e+00
2.509634973545612269e+01 1.658732675679286217e+01 4.027532564328389952e+01
9.093370373718745014e+00 1.902400876465211610e+00 9.437829605466259153e-01
3.964699820982449108e+00 7.902928917610012149e+00 6.268442501002267520e+00
-1.132635894220478789e+01 -9.141493001938616914e+00 -2.592603921711718584e+01
1.161151839084451964e+00 -1.138919658406386581e+01 2.945542118872532811e+00
4.270839970228916371e+00 5.580225684850296020e+00 6.765833781826908755e+00
-3.561082084932636893e-01 -2.626936916936721822e+00 -4.526476384110894813e+00
5.311121580709810885e+00 1.182796946916898406e+00 1.925209404997644036e+00
1.534816055371713839e-01 1.196559097909969616e+01 1.332106974743937045e+01
-1.902088828212594862e+01 -9.752365248760394678e+00 -1.918490097701180019e+01
1.225362341935407606e+01 1.349983504344324814e+01 1.029978654633534951e+01
-1.223053426273029487e+01 -2.418523500312021568e+01 -3.067411106049775782e+01
1.273315381709667804e+01 -9.275582685041332098e+00 4.077958667877096488e+00
-2.668762197299815675e+00 1.682531774207561170e+01 2.904083220540728405e+01
-3.420325066247285051e+00 1.171564577338457980e+00 -4.138807010104178374e+01
9.048068130832294997e+00 1.204389105515825165e+01 2.404076783931206052e+01
-1.041303171019849572e+01 5.452175294770782443e-01 -4.097800737991637021e-01
6.770705370192613870e+00 4.234104254267110790e+00 -1.346446603664958275e+00
5.204925566338586052e+00 9.827498858553367356e+00 3.067573549741879546e+01
5.284417578028756779e+00 1.359967660522938271e+00 2.185551177736142137e+01
3.178222855404796987e-01 -1.563018228528959330e+00 2.018161271620671826e+01
-1.593492145927560344e+01 -1.838823064056185785e+00 -1.416464085864483380e+01
3.038427854104981840e+00 8.462103011189832102e-01 -9.626006054209224061e-02
-9.198005586811383694e+00 -3.845509881655571505e+00 -1.665851797311992399e+01
4.525770099025580584e-01 -6.437048405064566658e+00 -2.419104026878838187e+00
9.789102520342073177e+00 8.902140752844664107e+00 1.969488775942317105e+01
2.137648049899423253e+00 2.414678141734012407e+00 1.159068637978585947e+00
1.516762607512520411e+01 3.197180222733807398e+01 4.102380482163510322e+01
-8.062073803120792803e+00 -3.584660251916318430e-01 -1.296337652122162787e+00
-1.502371049134180847e+00 5.472222362397527462e+00 5.130860879422666443e+00
8.061149126444103530e+00 -7.755500569470564542e+00 3.711334103296652476e+00
1.166495696192993092e+00 7.679006798900466002e+00 7.634305096638760446e+00
4.178819662033405713e+00 -1.490952208482694630e+01 8.789729714900857971e-01
4.578084164977927806e+00 -1.118480474206617359e+01 -8.087222108154051625e+00
-9.509225083967857983e-02 4.833002127408229653e-01 -2.903873490927508794e-01
3.604440086843385127e-01 8.004005230020695194e+00 1.011919799736180892e+01
1.728953086642917825e+01 1.007316075985572823e+01 3.258310637445762836e+01
8.227139842565657446e+00 1.848679976130885194e+01 4.006973043004192903e+01
-1.853294642753273891e+01 -1.560198380507188709e+01 -4.682764716424112805e+01
-7.523780819450460733e+00 -1.187180422807227842e+01 -1.902813844968156332e+01
-1.721777599969284145e+00 -2.937563294013784798e+00 -2.145010639145810671e+01
-6.778278475666529523e+00 6.047487319633025216e+00 -7.793111145289673303e+00
-2.080623884880514196e-01 -1.600026903397935385e+01 -1.541134333919804256e+01
1.273039339750180243e+00 5.058104219778422284e+00 2.618496254977466631e+00
7.551638219711227507e+00 2.008193040559130615e+00 -2.479300325036824404e+00
1.617528625884943239e+01 3.933773554644788106e+01 4.227459920574902696e+01
-1.865133371380619209e+01 -1.725434096173260201e+01 -3.413920876605426713e+01
-4.661814164953504758e+00 -9.670997444438619084e+00 -1.074530758978132816e+01
-5.280777683509128906e+00 -1.270202213610023279e-01 -1.533103109070961700e+01
1.037174335119139812e+01 1.625054826769662952e+01 2.070129899710187615e+01
-1.289779670721758187e+01 -2.005972948087440244e+01 -3.758796572816329018e+01
-1.263615921297105871e+01 2.062083145552966457e+00 -1.886521000865132436e+01
7.132069034735703639e+00 2.382531078206407926e+01 3.704000082653001158e+01
-7.215561793296501492e+00 -2.629281956349842631e+00 -5.167559761299799881e+00
7.891255834761934373e-01 7.215595938497134654e+00 1.648413854293150393e+01
-1.228960972673454943e+00 -2.015207334984725307e+01 -1.132159500113055373e+01
-1.183771563884435807e+01 -1.159908488187369358e+01 -2.437818846617062363e+01
-5.922938554362021435e+00 -2.533214516879520772e+01 -4.395860764022242506e+01
3.323662459341031994e+00 -1.233888198791817548e+00 -4.861688741435344241e+00
4.315015724663634700e+00 -4.163183085983217069e+00 2.263532267741448578e+01
-1.607718202538037389e+01 -9.030550318540456090e+00 -6.927231922667854036e+00
1.084778235358311083e+00 -1.056995346027032046e+00 1.116386583166586988e+01
-1.205285922395202824e+01 -3.561968139010003753e+00 -1.068444864752040502e+01
2.647393180743792124e-02 -1.214151324179372438e+00 -5.142417429193029577e+00
1.423738851084288548e+01 1.844930095234301959e+01 3.654811058042832173e+01
-3.862902017313846859e+00 -1.477183478991928567e+01 -1.546596746281594648e+01
6.950898410047429365e+00 -3.987659760712951140e+00 -9.183752066493675592e-01
-1.243435880468251042e+01 -2.175923757958327798e+01 -2.303606395847936383e+01
-2.405434732964866740e+01 -2.552278509469937262e+01 -4.183887426795119779e+01
2.037548576124257238e+01 3.973313205333874265e+01 6.299527171590664665e+01
-7.207541760365047345e+00 -4.271713396073261393e+00 -4.390438057534313820e+00
-2.007834853105880057e+00 6.940708773718327507e+00 6.532097285276548426e+00
1.368782907123259562e+01 9.267790441601391649e+00 1.403872722596718603e+01
1.459346097885314819e+01 1.897065550711092996e+01 1.872553356282843140e+01
-9.333435243648589008e+00 -1.024552798988451130e+01 -2.056853477337402936e+01
1.657016034492181600e+00 1.085407424942431298e+01 -1.148392670509700508e+00
5.941506888159806543e+00 1.057929282383125447e+01 1.676089177943849151e+01
1.589081804826779276e+01 2.179588233955559673e+01 4.863767524624548599e+01
-6.165933751749843594e+00 -7.718072191055247444e-01 -6.803393938282075837e+00
-3.617086108997769500e+00 -3.032557763934239592e+00 -3.454439080361689562e+00
3.045958583022369548e-01 -3.398264280907424273e-01 1.359261010442774253e+00
-1.760237256845791076e-01 6.059824428778616934e+00 -1.002169542244064182e+00
-2.426152841451976183e+00 1.787181940725758622e+01 2.388381053591013625e+01
-5.720735735694056245e+00 -1.392040501820530629e+01 -2.195803729329481158e+01
-1.199578738279677914e+01 -3.549196283064061319e+00 -7.134417097124051921e+00
1.628742515364116983e+01 1.693099780830928580e+01 2.947522287178584577e+01
-8.402756563024011527e+00 -1.603384359549663429e+01 -2.635026258401422794e+01
1.513227177294657011e+01 7.560911645855817653e+00 2.461637913400500111e+01
1.375185058966373930e+01 2.481220887204628767e+01 4.074033449637141047e+01
3.965994291967938512e+00 1.256439941354452472e-01 -1.230035060871985664e+00
3.020962614901936405e+00 1.177034106033319150e+00 2.006298803732164160e+01
8.874734995768939427e+00 1.927125778300817416e+01 2.803932815449593363e+01
-1.277900743345270262e+00 -2.945851437858462063e+01 -4.182757848934618750e+01
-1.309883846398870455e+00 -3.152278893777481272e+00 -2.166448792013127012e+00
7.905283635618092219e+00 1.289998916201982482e+01 3.759880841680323726e+01
1.149428115401952333e+01 2.601665071144719121e+01 3.633756577496740903e+01
6.148498555443691060e+00 2.375740249633431134e+01 2.529036196475387044e+01
1.908534989809395288e+00 -8.176563856059924973e+00 -1.139511914175930585e+01
-1.103743264167570715e+01 -9.917955376582748173e+00 -2.532364077059129670e+01
1.180566775097392807e+01 1.168001266102031899e+01 3.101489105037219929e+01
-8.785523876554060863e+00 -3.105851424537257088e+01 -4.263204779939691491e+01
-5.374678212386872822e+00 3.382749152422436900e+00 -4.277236400882550527e+00
2.029066580722576063e+00 -1.636829810791780204e+01 -6.478819673325713069e+00
-1.602755751579264754e+01 -2.091290243598310283e+01 -5.885102489244461310e+01
1.097567152815417613e+00 3.355411445148206440e+00 1.294962661088870703e+01
-1.874529524567752015e+00 -1.899632206997056727e+01 -1.901971671979072909e+01
2.053749735178337144e+00 9.942610124962282470e+00 2.709332019805106739e+01
-1.145530773834392946e+01 -1.960980891463717768e+01 -8.870164697703529555e+00
4.566994211525374325e+00 1.599189358924744830e+01 2.436648324861608828e+01
7.030687063064479325e+00 4.766275961003298534e+00 7.750374099396327487e+00
-2.191282329911400240e+01 -3.072374649346394904e+01 -6.128656768717696224e+01
7.946280380289756806e+00 1.313025780586151470e+01 8.402233336357905813e+00
-6.094024983588789190e+00 -1.398758093910194411e+01 -3.634879689652773038e+01
-6.517092393802244032e-01 2.065157410091345902e+00 -1.208500249193796705e+01
-8.986033014508391759e+00 -4.432015901943913150e+00 -9.609297097516522612e+00
9.148481890283360229e+00 1.421931930521373744e+01 3.088913467644247390e+01
-9.555252995309393427e+00 -1.071791990456453902e+01 -6.653781940053072219e+00
-2.100678592449514781e+01 -2.246848264916872040e+01 -4.929652418114761048e+01
4.594972365591304175e+00 1.072429014324978880e+01 1.383153066734449155e+00
1.357539058073520266e+00 -3.051796027000069245e+00 -3.072423892276186397e+00
-1.277731585773799416e+00 5.848165609472505189e+00 1.894948362796733932e+01
-1.873469545900893207e+00 1.815392353345608711e+01 1.803292432657888966e+01
-1.005364597633949941e+01 5.270162287746178009e+00 -5.851240731414621088e+00
-3.567371192314704231e+00 4.204553269987307829e+00 4.515855254828244014e+00
6.923321206517170978e+00 -1.612633409778560889e+01 -2.360623812234979368e+01
5.022448004124254517e+00 -5.731224727807560093e+00 5.944135002594732597e+00
-2.529378232802181325e-01 -5.143715437987900430e+00 3.716178621398995574e-01
-1.971059320809154691e+00 -8.503531013996397547e+00 -1.225863071345777655e+00
3.480774136537743590e+00 2.120111645101418141e+00 7.436505910782637230e+00
-6.312669788734731391e+00 -2.786852450888707367e+00 -1.321861426016442564e+01
6.334442213743574968e+00 9.365183721017693586e+00 -2.821774685161798857e+00
1.607196504505801116e+01 1.220512184071924366e+01 3.951192622244276720e+01
3.117444094417658906e+00 3.865178565340549710e+00 1.699457995553726875e+01
-1.062101938338539853e+01 -9.958329809031774005e+00 -1.111758681283225236e+01
-9.043479241089809051e+00 -1.785077466317941486e+01 -1.903228852606535781e+01
-4.835415917061935964e+00 -1.362112088738356874e+01 -8.274216791566768592e+00
7.597232984796400856e+00 -8.664765786603991771e+00 1.481868556402379244e+00
4.149819365309055912e-04 -1.749455308313039970e+00 -1.255464943630517638e+00
5.875180236800863653e+00 -3.444187441124354265e+00 2.940651241878350142e+00
1.817841669653035286e+00 1.069680131430717651e+01 1.368330578896187433e+01
-2.363921771382002213e+00 2.345491230506931757e+00 3.461622417056431367e+00
-1.717673245657388037e+01 -2.196810000303019450e+01 -3.969381694115613612e+01
-6.736838542301377686e+00 -8.299825566196151527e+00 -1.001174252528798725e+01
4.399983438652804502e+00 5.256594202025208773e-01 1.128978420184155063e+00
9.657974354049661869e+00 1.361270655396330831e+01 8.734308956986726713e+00
2.043382519743497383e+00 1.106868328561362169e+01 -3.389607524344782519e+00
-1.545863527084848865e+00 7.036734707374124653e+00 1.314768351818173642e+01
9.844059956100430497e+00 2.804514504178555967e+00 2.051976571589136711e+01
-1.339826958466591478e+01 -1.835816673572554691e+01 -2.856204529502530320e+01
-1.134709618864902936e+01 -3.187726427867180590e+01 -5.419375868083392334e+01
-4.690602358173904918e+00 1.444972117538881662e+01 1.336435640950408654e+01
6.368892616082285407e+00 5.438316587384143475e+00 -1.040439701967484254e+01
2.265282172462860544e+01 2.747561600760234768e+01 5.702861580917746664e+01
1.045877875053423267e+01 1.349796518713119120e+01 2.504421776185456139e+01
1.859503154950983284e+00 3.332736862684481327e+00 1.249202502605191256e+01
6.496441299797679481e-01 1.002270756452447920e+01 7.623969358417121533e+00
-5.291353615035108149e+00 -1.110405095620709304e+01 -9.885877194982791494e+00
6.676466743157474681e+00 2.692734151818112931e+00 -3.866964486192699724e+00
1.601526295240413011e+00 -9.261360677226754490e+00 -1.032175000623117000e+01
-2.636933826035469774e+00 -2.854432941239192445e+00 -5.043045985957825827e+00
-7.730162377436289312e-01 -6.945976053477319612e-01 -6.592895919154884155e-02
-1.011642684388144353e+01 5.510447161047379083e+00 -8.542429857537152671e+00
7.604773293229470710e+00 1.611741925741378623e+01 1.961749073281394828e+01
-4.560401474687258094e+00 -1.923499104325236431e+01 -1.714996005438575111e+01
4.092536489187719617e+00 1.532140431312756590e+01 2.095591072101867525e+01
5.287762056545646239e+00 2.454081842454227669e+01 2.755781882465096544e+01
-9.847065987466256942e+00 -1.132686918146313282e+01 -1.379094054811889869e+01
2.316233745106807262e+01 3.655280944262099752e+01 5.674898789436490887e+01
7.524075636344297324e-01 4.634501661601984068e+00 1.439812701576586029e+00
1.114008246176254602e+00 -1.021875528839731473e+01 -1.467579929538296035e+01
5.005955030614601675e+00 1.911812665676824174e+00 -2.419461893948405162e+00
7.853174499004506259e+00 2.151113031196529590e+01 1.366301280825720355e+01
1.732339768810590641e+01 2.204595274295311924e+01 5.271760744951862421e+01
-4.966399867061456419e+00 -6.258476973138282773e+00 -1.210166398905255392e+01
5.246174396314872368e+00 -9.797300323318145487e+00 9.901323501417998330e+00
1.439057309298939380e+01 7.777987420223469783e+00 2.984357722268748603e+01
-3.676916366836728844e+00 4.042727634429194694e+00 -1.906241912454214216e+01
-1.093811328701116459e+01 -5.026730432051073727e+00 -1.667850309242212248e+01
-1.126643186418744769e+01 -1.561437306471266773e+01 -3.167199274988274382e+01
-1.462823308645313602e+01 -6.465576035524538412e+00 -1.481512445734581362e+01
-1.910613658287763528e+00 -9.319708096879843140e+00 1.901493286084678047e+00
1.119013479376105380e+01 7.006479900026724827e+00 3.410934015550300558e+01
-4.704768727081005686e+00 -5.573833734091637737e+00 -9.410600784472695324e+00
-1.056055190073681693e+01 1.660358350901859126e+01 -1.337934560388083227e+01
-1.236444213524571190e+01 -4.982866923854400554e+00 -1.840139891287624252e+01
-1.786874606941325538e+01 -2.186622722423187071e+01 -3.143057333889900207e+01
1.294933354775053225e+01 1.121185595826698034e+01 1.881587444421522903e+01
-7.943400816800791908e+00 -2.185615685647050199e+01 -2.630875414713012717e+01
-7.581719309213871938e+00 -3.138352765810329714e+01 -3.758823721354677616e+01
8.006638835002616972e+00 4.025136319666991369e+00 1.225740893579173019e+01
8.582823697592573353e+00 1.555609625162281695e+01 2.829888249298550562e+01
-1.738378854537538842e+01 -2.984141977612137708e+01 -4.966374200461944355e+01
1.028368295755228701e+01 1.119385761805816060e+01 1.546014122887472908e+01
